CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
9678,68,Male,Trainer3,94663,5,5,20,Medium,Silver,100
9679,22,Female,Trainer4,119680,5,3,19,High,Gold,86.41
9680,30,Male,Trainer2,82906,4,6,18,Medium,Silver,100
9681,36,Male,Trainer10,38465,9,10,3,High,Silver,100
9682,29,Male,Trainer3,78288,10,7,1,Low,Gold,100
9683,65,Female,Trainer10,76685,6,5,8,Low,Silver,96.48
9684,42,Male,Trainer10,113635,8,9,18,Low,Gold,100
9685,68,Male,Trainer1,98618,7,10,7,High,Gold,100
9686,52,Female,Trainer1,49907,10,6,19,High,Bronze,100
9687,29,Male,Trainer2,54065,9,5,12,High,Silver,78.95
9688,47,Female,Trainer1,37569,1,6,11,Low,Silver,73.17
9689,22,Female,Trainer2,97940,8,9,7,Low,Bronze,100
9690,51,Male,Trainer2,106449,9,2,6,Low,Gold,100
9691,39,Male,Trainer3,112357,4,5,15,Low,Gold,81.75
9692,56,Female,Trainer3,31473,7,2,19,Low,Bronze,84.38
9693,30,Male,Trainer4,58727,1,4,8,Low,Bronze,38.75
9694,64,Female,Trainer1,30344,4,5,19,Low,Gold,85.69
9695,20,Male,Trainer4,37401,8,10,1,Low,Gold,100
9696,37,Female,Trainer10,30146,10,8,19,Low,Bronze,100
9697,48,Male,Trainer2,73295,2,2,20,Medium,Gold,57.56
9698,22,Male,Trainer2,51062,4,7,11,Medium,Bronze,74.32
9699,41,Female,Trainer3,61404,1,9,11,Medium,Bronze,52.99
9700,57,Male,Trainer10,54832,8,4,12,High,Bronze,85.66
9701,50,Male,Trainer2,41443,6,1,9,Low,Gold,79.24
9702,25,Female,Trainer2,86096,7,8,19,Medium,Bronze,100
9703,41,Female,Trainer10,119249,4,1,9,High,Gold,79.34
9704,67,Female,Trainer10,70847,6,5,15,Medium,Bronze,100
9705,37,Male,Trainer2,33934,6,4,6,High,Gold,52.88
9706,33,Male,Trainer10,83368,8,8,11,High,Bronze,100
9707,67,Female,Trainer1,74673,6,7,9,Low,Silver,100
9708,69,Female,Trainer10,48621,6,2,14,High,Silver,68.29
9709,29,Male,Trainer4,87362,1,6,4,High,Silver,82.96
9710,30,Female,Trainer4,78591,1,9,3,Medium,Silver,74.33
9711,62,Female,Trainer2,61503,1,4,12,High,Silver,73.17
9712,59,Female,Trainer2,102603,3,10,8,High,Bronze,100
9713,56,Male,Trainer3,41909,2,5,11,High,Gold,55.21
9714,42,Male,Trainer10,102474,8,6,10,High,Bronze,100
9715,63,Female,Trainer4,39936,1,8,2,Low,Gold,67.26
9716,49,Male,Trainer3,85206,9,9,5,High,Bronze,100
9717,41,Male,Trainer2,59324,4,7,19,High,Silver,99
9718,65,Female,Trainer1,87839,8,10,4,High,Silver,100
9719,64,Male,Trainer10,70984,4,4,18,Medium,Gold,90.59
9720,61,Female,Trainer3,88024,6,8,14,High,Gold,100
9721,26,Male,Trainer1,54187,7,2,9,Low,Gold,71.65
9722,57,Female,Trainer2,90580,9,8,17,Medium,Gold,100
9723,67,Female,Trainer4,91332,5,4,15,High,Bronze,91.41
9724,40,Female,Trainer3,44890,3,3,5,High,Gold,62.65
9725,67,Male,Trainer3,45659,9,8,16,High,Bronze,100
9726,30,Female,Trainer2,32003,10,3,5,High,Silver,75.97
9727,49,Male,Trainer2,69379,6,10,20,High,Silver,100
9728,67,Female,Trainer4,112217,4,9,6,Medium,Gold,100
9729,32,Male,Trainer4,59594,10,6,16,High,Silver,100
9730,53,Female,Trainer4,91472,6,8,9,High,Bronze,100
9731,66,Female,Trainer1,49087,6,6,18,High,Gold,87.09
9732,22,Male,Trainer1,92086,6,3,8,Medium,Bronze,81.76
9733,39,Female,Trainer2,102055,3,2,16,Low,Gold,63.07
9734,33,Female,Trainer3,72511,9,4,18,Low,Bronze,90.16
9735,58,Male,Trainer1,61789,5,8,19,High,Bronze,100
9736,27,Male,Trainer2,45875,2,7,11,Medium,Bronze,59.27
9737,41,Female,Trainer1,33586,4,6,16,Low,Gold,80.53
9738,35,Female,Trainer4,34445,6,5,7,Medium,Bronze,65.2
9739,66,Male,Trainer2,86666,7,10,19,High,Gold,100
9740,35,Female,Trainer4,48933,2,7,20,High,Silver,76.21
9741,24,Female,Trainer10,100891,9,2,8,Low,Gold,85.34
9742,21,Male,Trainer3,93312,2,5,18,Medium,Bronze,79.68
9743,43,Female,Trainer4,76656,5,8,13,Low,Gold,100
9744,22,Female,Trainer3,99908,8,8,2,Medium,Bronze,100
9745,33,Male,Trainer2,59408,7,6,18,Medium,Bronze,100
9746,52,Female,Trainer10,79334,2,10,11,Medium,Gold,91.54
9747,43,Female,Trainer3,112442,9,1,16,High,Gold,97.07
9748,35,Female,Trainer1,112530,6,2,4,Low,Gold,63.73
9749,46,Female,Trainer2,76499,1,3,3,Medium,Bronze,56.84
9750,40,Female,Trainer10,34134,2,4,1,High,Bronze,46.98
9751,31,Male,Trainer1,49227,2,7,10,High,Gold,76
9752,32,Female,Trainer1,97603,6,6,10,Low,Bronze,100
9753,66,Female,Trainer10,64470,10,7,11,Low,Gold,100
9754,50,Male,Trainer4,43720,6,3,7,Medium,Gold,62.94
9755,42,Female,Trainer10,64686,6,3,19,High,Gold,81.89
9756,38,Female,Trainer10,109612,1,10,13,Medium,Silver,96.74
9757,34,Female,Trainer10,113655,6,8,16,Low,Silver,100
9758,40,Male,Trainer3,46159,8,6,1,Low,Bronze,90.92
9759,60,Female,Trainer4,54510,4,3,8,Medium,Gold,75.69
9760,34,Male,Trainer2,32927,8,1,17,High,Gold,78.61
9761,31,Male,Trainer1,69793,3,10,3,Low,Silver,94.7
9762,46,Female,Trainer3,51803,6,6,4,Medium,Bronze,94.26
9763,37,Male,Trainer4,114904,9,10,7,Low,Gold,100
9764,47,Male,Trainer10,36739,1,8,12,High,Gold,63.1
9765,36,Male,Trainer3,119096,4,2,12,Medium,Bronze,80.17
9766,56,Male,Trainer3,71332,2,6,6,Medium,Gold,70.09
9767,30,Female,Trainer1,112380,10,10,15,High,Silver,100
9768,35,Female,Trainer2,31061,8,7,1,Low,Gold,88.25
9769,40,Female,Trainer4,32171,5,4,13,Medium,Bronze,65.36
9770,63,Female,Trainer4,99469,5,9,9,Low,Bronze,98.53
9771,50,Male,Trainer4,50004,4,4,1,High,Silver,58.16
9772,56,Female,Trainer10,57798,6,7,18,Medium,Bronze,96.94
9773,57,Female,Trainer10,100730,8,7,7,High,Bronze,100
9774,35,Male,Trainer3,92669,10,4,17,Low,Gold,100
9775,26,Female,Trainer2,42278,3,10,15,Low,Silver,96.53
9776,50,Male,Trainer1,101311,5,5,19,Medium,Silver,100
9777,49,Female,Trainer1,85334,10,10,6,Medium,Bronze,100
9778,34,Female,Trainer2,76555,9,9,18,High,Silver,100
9779,36,Female,Trainer4,38060,6,6,4,Medium,Gold,85.57
9780,44,Male,Trainer2,66465,4,6,11,Medium,Bronze,70.63
9781,23,Female,Trainer1,41418,9,4,10,Medium,Gold,73.43
9782,52,Female,Trainer10,82909,3,8,1,Medium,Silver,91.78
9783,54,Male,Trainer2,49245,1,9,18,Medium,Gold,95.43
9784,51,Female,Trainer3,117571,9,1,17,Medium,Bronze,100
9785,37,Female,Trainer10,72330,4,10,2,Low,Gold,88.96
9786,42,Male,Trainer3,55429,3,3,7,High,Silver,49.51
9787,21,Male,Trainer3,111324,5,7,19,Medium,Silver,100
9788,27,Female,Trainer2,114255,2,8,2,Low,Silver,79.93
9789,27,Male,Trainer3,37455,4,5,15,High,Gold,61.48
9790,41,Male,Trainer4,116192,1,6,20,Medium,Bronze,83.97
9791,38,Male,Trainer2,74005,2,6,13,Medium,Gold,94.41
9792,28,Female,Trainer1,79454,8,10,7,High,Bronze,100
9793,44,Female,Trainer4,109876,8,9,8,Medium,Bronze,100
9794,33,Male,Trainer10,93421,9,9,16,High,Bronze,100
9795,43,Male,Trainer2,98711,3,8,17,Low,Gold,100
9796,47,Female,Trainer1,78629,3,3,20,Low,Gold,76.24
9797,66,Male,Trainer1,81702,7,8,3,Low,Silver,100
9798,33,Male,Trainer2,55352,3,10,1,Medium,Silver,90.62
9799,24,Female,Trainer4,59126,8,5,3,Medium,Gold,100
9800,33,Female,Trainer1,40897,2,7,3,Medium,Bronze,57.52
9801,52,Female,Trainer2,58391,5,10,16,Medium,Bronze,100
9802,33,Male,Trainer2,43552,4,2,20,Low,Gold,63.16
9803,57,Male,Trainer3,66217,4,4,17,Low,Gold,87.68
9804,29,Male,Trainer2,86453,2,4,4,Low,Bronze,64.68
9805,52,Female,Trainer1,33789,1,8,5,High,Silver,51.44
9806,66,Male,Trainer3,30727,5,10,16,Medium,Gold,100
9807,38,Female,Trainer1,98089,3,7,16,Low,Gold,100
9808,67,Female,Trainer4,97280,3,8,4,High,Silver,100
9809,60,Male,Trainer4,49024,4,5,11,High,Silver,79.77
9810,53,Female,Trainer1,52763,5,7,8,Low,Bronze,81.87
9811,65,Male,Trainer10,109380,8,4,18,High,Silver,100
9812,34,Male,Trainer10,66207,5,6,15,High,Bronze,77.8
9813,49,Female,Trainer10,61522,8,7,19,Medium,Silver,100
9814,58,Male,Trainer1,63977,2,8,19,High,Silver,92.87
9815,23,Female,Trainer2,85088,4,1,16,Medium,Bronze,68.72
9816,41,Female,Trainer3,118268,8,9,14,High,Gold,100
9817,44,Female,Trainer2,118205,2,4,4,Medium,Silver,76.59
9818,37,Male,Trainer1,116397,10,5,9,Medium,Silver,100
9819,42,Male,Trainer2,64775,1,4,1,High,Gold,49.3
9820,19,Male,Trainer4,110275,7,10,12,Medium,Silver,100
9821,26,Female,Trainer3,32911,1,1,18,High,Bronze,31.67
9822,45,Female,Trainer1,62278,8,5,18,High,Bronze,83.86
9823,55,Male,Trainer3,64829,7,6,9,Medium,Gold,100
9824,20,Female,Trainer10,103045,10,2,1,Low,Gold,100
9825,37,Male,Trainer10,119808,4,5,16,High,Silver,81.94
9826,23,Male,Trainer4,90775,10,9,17,Low,Gold,100
9827,56,Male,Trainer1,99377,4,5,8,Medium,Gold,82.67
9828,50,Male,Trainer10,84534,8,8,12,Low,Gold,100
9829,18,Female,Trainer3,98322,10,8,16,Medium,Silver,100
9830,54,Male,Trainer3,110995,4,1,5,Low,Silver,84.49
9831,23,Female,Trainer4,114109,9,6,15,High,Bronze,100
9832,62,Female,Trainer10,40459,4,7,3,High,Bronze,100
9833,51,Male,Trainer2,81084,6,8,4,High,Gold,100
9834,64,Male,Trainer10,97307,7,1,8,Low,Gold,96.49
9835,32,Female,Trainer4,91894,7,6,18,High,Silver,94.31
9836,62,Male,Trainer10,65972,5,2,5,Low,Bronze,69.15
9837,43,Female,Trainer1,55652,7,2,1,Low,Silver,59.84
9838,31,Female,Trainer4,69182,8,8,14,Low,Bronze,100
9839,24,Female,Trainer2,81937,10,1,7,Medium,Gold,81.93
9840,63,Female,Trainer3,65665,10,4,14,High,Silver,91.67
9841,48,Male,Trainer10,115763,4,3,15,Low,Bronze,85.94
9842,41,Male,Trainer3,111313,4,7,10,High,Silver,93.43
9843,48,Male,Trainer4,33820,2,8,20,Low,Silver,91.98
9844,46,Female,Trainer3,64004,2,8,3,Medium,Silver,76.82
9845,59,Male,Trainer1,66561,10,5,10,High,Gold,100
9846,49,Female,Trainer4,49251,8,3,11,High,Silver,77.79
9847,34,Female,Trainer4,42451,9,3,8,Medium,Gold,93.91
9848,31,Female,Trainer10,41874,10,9,18,Low,Gold,100
9849,57,Male,Trainer4,45033,9,8,10,High,Bronze,100
9850,53,Male,Trainer1,56849,3,4,18,Medium,Silver,80.51
9851,65,Female,Trainer10,54493,1,5,17,Low,Bronze,67.03
9852,41,Male,Trainer1,66545,10,1,19,Medium,Silver,95.02
9853,62,Female,Trainer2,74456,2,2,19,Low,Gold,64.22
9854,44,Male,Trainer10,58495,8,10,20,Medium,Bronze,100
9855,42,Male,Trainer4,34507,3,8,19,Medium,Gold,78.58
9856,49,Male,Trainer4,84523,2,9,15,Low,Silver,83.25
9857,69,Female,Trainer4,104909,4,1,1,Low,Bronze,81.4
9858,35,Male,Trainer2,60238,5,3,1,Medium,Bronze,69.82
9859,63,Male,Trainer1,43254,2,5,7,High,Bronze,62.9
9860,35,Female,Trainer4,51329,3,4,17,Low,Bronze,72.11
9861,54,Male,Trainer3,56543,6,2,10,Low,Silver,60.94
9862,43,Female,Trainer4,81427,1,3,14,Medium,Gold,63.98
9863,26,Male,Trainer10,101764,2,1,18,Medium,Gold,61.23
9864,52,Female,Trainer10,31615,7,4,14,High,Silver,73.85
9865,25,Female,Trainer3,104010,2,7,13,Low,Silver,79.29
9866,37,Male,Trainer2,42264,5,8,8,High,Gold,91.86
9867,59,Female,Trainer10,89423,4,7,17,Low,Gold,100
9868,39,Female,Trainer2,86103,1,5,2,Medium,Gold,75.27
9869,36,Male,Trainer2,94357,5,4,7,Low,Bronze,81.65
9870,47,Male,Trainer3,76012,4,5,19,High,Bronze,70.97
9871,45,Male,Trainer10,57465,8,5,15,Low,Gold,100
9872,52,Male,Trainer4,34259,2,5,20,Medium,Silver,55.04
9873,60,Female,Trainer2,62198,5,1,17,Low,Bronze,74.06
9874,28,Female,Trainer2,53410,10,7,2,High,Silver,100
9875,48,Male,Trainer10,63867,9,4,17,High,Bronze,74.72
9876,66,Male,Trainer10,39439,9,5,11,Low,Gold,100
9877,65,Male,Trainer3,52078,3,1,17,Low,Silver,61.38
9878,56,Male,Trainer1,32418,10,9,1,High,Gold,100
9879,53,Female,Trainer1,112269,4,10,10,High,Silver,100
9880,47,Female,Trainer1,82884,10,7,6,Low,Silver,100
9881,40,Female,Trainer2,38211,1,1,11,High,Silver,28.35
9882,36,Female,Trainer3,45374,2,2,10,Low,Silver,57.18
9883,29,Female,Trainer1,53956,6,8,16,Low,Silver,100
9884,32,Male,Trainer10,40078,9,8,20,High,Silver,100
9885,48,Male,Trainer2,95938,6,2,15,Low,Silver,82.69
9886,60,Female,Trainer2,105754,1,7,16,High,Silver,90.12
9887,54,Female,Trainer10,99255,5,10,6,Low,Silver,100
9888,54,Male,Trainer3,88133,4,1,11,High,Gold,69.67
9889,32,Female,Trainer3,115613,6,6,19,High,Silver,95.25
9890,46,Female,Trainer1,113571,4,2,8,Medium,Silver,92.7
9891,67,Female,Trainer10,73501,8,9,19,Medium,Silver,100
9892,60,Female,Trainer4,75387,8,6,6,High,Silver,100
9893,43,Male,Trainer3,110144,7,1,9,Low,Bronze,100
9894,61,Female,Trainer1,54937,10,4,13,High,Silver,100
9895,19,Female,Trainer2,70572,2,6,10,Medium,Silver,82.77
9896,37,Female,Trainer3,109454,8,2,20,Low,Bronze,89.43
9897,32,Female,Trainer4,38060,2,10,6,Medium,Bronze,91.27
9898,69,Female,Trainer2,65655,1,7,12,High,Silver,66.16
9899,21,Male,Trainer2,53805,9,10,4,High,Gold,100
9900,39,Male,Trainer10,70495,5,5,12,High,Gold,94.51
9901,67,Male,Trainer10,32257,6,3,2,High,Bronze,78.27
9902,55,Female,Trainer3,87075,1,8,8,High,Bronze,76.41
9903,40,Female,Trainer4,85322,1,6,15,Medium,Bronze,76.39
9904,43,Male,Trainer10,42137,8,9,7,High,Gold,100
9905,68,Male,Trainer1,48548,10,3,13,Low,Bronze,93.77
9906,28,Female,Trainer2,88942,10,10,2,Medium,Gold,100
9907,45,Female,Trainer1,48629,5,6,13,High,Bronze,83.1
9908,19,Male,Trainer2,71115,2,7,1,High,Silver,73.29
9909,25,Female,Trainer1,49612,7,1,14,Medium,Gold,57.97
9910,46,Female,Trainer2,38593,1,7,8,Low,Bronze,79.27
9911,28,Male,Trainer10,109852,4,1,6,Medium,Silver,66.15
9912,54,Female,Trainer1,104346,1,10,10,Low,Gold,100
9913,35,Female,Trainer3,82525,8,4,14,Medium,Silver,100
9914,67,Female,Trainer3,89885,5,3,5,Medium,Silver,98.2
9915,31,Male,Trainer4,61830,2,8,12,Low,Gold,89.13
9916,27,Female,Trainer4,50472,4,3,7,High,Gold,68.05
9917,52,Female,Trainer4,33811,2,8,12,High,Silver,51.43
9918,26,Male,Trainer1,62563,8,4,9,High,Bronze,97.82
9919,52,Female,Trainer2,105290,6,10,12,Low,Bronze,100
9920,28,Female,Trainer4,85592,9,6,8,Low,Gold,100
9921,61,Female,Trainer10,51044,6,8,2,Low,Silver,77.02
9922,29,Male,Trainer3,38204,2,10,13,Low,Gold,91.55
9923,20,Male,Trainer3,98246,3,8,10,High,Gold,100
9924,56,Female,Trainer10,95074,2,8,2,Low,Bronze,62.94
9925,31,Male,Trainer3,60442,3,3,7,Medium,Silver,50.45
9926,45,Male,Trainer1,73376,3,6,1,Medium,Silver,84.17
9927,28,Male,Trainer10,53261,9,8,8,Low,Silver,100
9928,56,Male,Trainer1,88517,8,8,19,Low,Silver,100
9929,42,Male,Trainer3,43534,5,7,2,High,Gold,86.68
9930,38,Male,Trainer10,32345,7,6,4,Medium,Bronze,99.76
9931,27,Male,Trainer10,89331,4,8,20,Low,Silver,100
9932,60,Male,Trainer10,69681,8,9,3,Medium,Silver,100
9933,32,Male,Trainer3,70231,5,9,5,Low,Bronze,93.7
9934,36,Female,Trainer3,116390,10,4,8,Medium,Gold,100
9935,65,Male,Trainer3,108233,10,6,14,Medium,Gold,100
9936,39,Male,Trainer4,102597,3,4,8,Medium,Silver,78.33
9937,38,Female,Trainer4,114269,1,3,14,Medium,Bronze,79.56
9938,69,Female,Trainer2,54935,3,7,5,Low,Bronze,92.62
9939,61,Female,Trainer10,58369,3,9,15,Low,Bronze,79.71
9940,49,Female,Trainer3,78839,5,7,3,High,Silver,90.14
9941,67,Male,Trainer10,95385,5,10,15,High,Silver,100
9942,40,Male,Trainer1,71674,7,4,9,High,Silver,69.44
9943,30,Male,Trainer1,106111,3,10,16,High,Bronze,100
9944,22,Female,Trainer3,47897,8,4,7,Low,Gold,83.54
9945,21,Male,Trainer4,95934,2,9,16,High,Bronze,83.24
9946,45,Male,Trainer2,31255,10,6,12,High,Gold,100
9947,31,Female,Trainer4,79454,9,9,11,High,Silver,100
9948,25,Female,Trainer10,76207,2,2,4,Medium,Gold,56.86
9949,26,Female,Trainer4,117378,6,2,2,Low,Silver,73.18
9950,68,Female,Trainer3,83563,8,7,6,Low,Bronze,100
9951,52,Female,Trainer4,63662,2,9,18,High,Bronze,98.57
9952,54,Male,Trainer1,33856,1,7,3,High,Gold,64.87
9953,38,Female,Trainer3,77352,6,2,17,Medium,Gold,83.22
9954,35,Female,Trainer3,40129,5,6,12,High,Silver,87.48
9955,50,Male,Trainer3,61809,10,3,16,High,Bronze,90.25
9956,25,Male,Trainer4,116383,4,2,8,Low,Silver,65.44
9957,68,Male,Trainer1,69566,8,2,1,High,Silver,98.46
9958,66,Female,Trainer4,81095,10,6,15,Medium,Silver,100
9959,34,Female,Trainer10,83014,10,6,20,Low,Gold,100
9960,60,Male,Trainer2,110730,6,7,9,High,Bronze,97.31
9961,48,Male,Trainer2,115717,5,10,3,Low,Bronze,100
9962,51,Female,Trainer2,111198,5,7,3,Low,Silver,100
9963,23,Male,Trainer10,71149,10,10,19,High,Bronze,100
9964,39,Male,Trainer10,119292,7,10,10,High,Gold,100
9965,31,Male,Trainer10,97312,8,5,9,Low,Silver,100
9966,20,Male,Trainer1,73763,2,4,10,High,Bronze,44.2
9967,29,Female,Trainer3,34194,8,5,7,High,Gold,88.96
9968,53,Female,Trainer10,54923,4,2,8,Medium,Silver,50.52
9969,29,Female,Trainer2,93241,7,1,15,Low,Silver,71.19
9970,62,Male,Trainer2,99335,1,9,6,High,Gold,88.65
9971,19,Female,Trainer4,108884,5,5,10,Low,Gold,84.43
9972,19,Female,Trainer3,89746,1,3,3,Low,Gold,50.55
9973,32,Male,Trainer10,117728,6,10,2,High,Gold,100
9974,40,Male,Trainer3,119537,8,10,18,Low,Bronze,100
9975,46,Female,Trainer10,67817,5,10,9,Low,Gold,100
9976,34,Male,Trainer2,55339,4,1,14,Medium,Gold,47.37
9977,49,Male,Trainer3,105316,9,4,12,Medium,Bronze,100
9978,24,Female,Trainer3,52376,3,2,14,Medium,Bronze,49.25
9979,47,Female,Trainer10,90566,5,7,1,Low,Bronze,100
9980,45,Female,Trainer10,98491,4,9,9,Low,Gold,100
9981,31,Male,Trainer3,56866,5,8,20,Low,Bronze,100
9982,61,Male,Trainer10,106628,6,7,12,Low,Silver,100
9983,47,Male,Trainer3,51532,3,8,2,High,Gold,86.39
9984,34,Male,Trainer4,41370,2,10,17,Medium,Bronze,86.13
9985,49,Male,Trainer3,117780,8,5,3,High,Bronze,100
9986,63,Male,Trainer1,117539,5,1,16,Low,Bronze,84.22
9987,23,Female,Trainer3,91210,1,7,9,Medium,Gold,79.36
9988,68,Female,Trainer4,91125,4,1,8,Medium,Silver,57.96
9989,41,Male,Trainer4,41957,5,1,14,Medium,Bronze,60.57
9990,23,Female,Trainer2,96231,6,4,2,Medium,Gold,83.23
9991,44,Female,Trainer2,98072,5,1,11,High,Silver,69.85
9992,35,Female,Trainer1,88006,5,1,19,High,Bronze,67.33
9993,41,Male,Trainer10,55871,9,1,9,High,Gold,90.75
9994,54,Female,Trainer10,62283,10,9,11,High,Gold,100
9995,41,Female,Trainer4,59659,9,2,11,High,Silver,92.99
9996,55,Male,Trainer4,107544,6,10,8,Low,Silver,100
9997,51,Male,Trainer2,85829,4,2,10,Medium,Silver,75.29
9998,57,Male,Trainer4,114710,9,10,14,High,Silver,100
9999,64,Female,Trainer3,114317,8,6,9,Medium,Gold,100
10000,32,Female,Trainer3,48545,7,1,15,Medium,Gold,51.32
10001,28,Female,Trainer1,56292,5,5,8,Medium,Silver,76.84
10002,39,Male,Trainer3,102840,2,9,7,Medium,Gold,96.32
10003,41,Male,Trainer1,85129,2,4,11,Medium,Silver,81.05
10004,18,Male,Trainer2,63193,1,1,5,Medium,Silver,55.78
10005,35,Female,Trainer3,62890,2,9,19,Medium,Gold,90.3
10006,61,Female,Trainer1,99685,5,8,5,Medium,Gold,100
10007,29,Female,Trainer10,45690,7,8,12,Low,Silver,92.37
10008,60,Male,Trainer1,44200,6,7,17,Low,Bronze,80.61
10009,45,Male,Trainer3,96968,10,8,7,High,Bronze,100
10010,57,Female,Trainer1,96650,1,8,3,High,Gold,83.36
10011,24,Female,Trainer2,109369,9,6,10,High,Bronze,100
10012,40,Female,Trainer4,108065,9,8,7,Medium,Gold,100
10013,38,Male,Trainer10,35060,5,10,6,Low,Silver,97.68
10014,51,Female,Trainer2,112315,5,4,15,High,Bronze,100
10015,28,Male,Trainer10,32311,4,4,10,Medium,Silver,64.93
10016,39,Female,Trainer10,46069,5,8,14,High,Gold,100
10017,59,Female,Trainer1,99975,9,6,6,Low,Bronze,100
10018,52,Female,Trainer4,85040,10,2,15,High,Gold,100
10019,69,Female,Trainer1,32860,6,7,15,Medium,Bronze,75.13
10020,46,Female,Trainer1,112094,2,3,1,High,Silver,100
10021,59,Female,Trainer3,92218,2,3,6,High,Bronze,66.11
10022,45,Female,Trainer1,51693,6,9,19,High,Bronze,100
10023,35,Female,Trainer4,97798,3,1,5,High,Bronze,56.04
10024,31,Female,Trainer2,82643,9,3,1,High,Gold,78.17
10025,35,Female,Trainer1,79191,3,6,16,High,Silver,70.69
10026,45,Male,Trainer4,33290,6,3,16,Low,Silver,81.26
10027,41,Male,Trainer1,32412,3,4,15,Low,Bronze,81.6
10028,25,Female,Trainer10,95492,8,5,13,High,Bronze,86.62
10029,59,Female,Trainer1,86714,8,3,4,Medium,Gold,84.1
10030,62,Male,Trainer3,67557,5,7,16,Low,Bronze,83.18
10031,25,Male,Trainer10,96942,3,8,15,High,Bronze,97.36
10032,21,Male,Trainer4,114895,2,3,15,Low,Silver,76.15
10033,44,Female,Trainer1,83603,6,10,19,Low,Bronze,100
10034,53,Female,Trainer10,76342,1,3,8,Medium,Silver,47.12
10035,22,Female,Trainer10,94982,10,4,3,Low,Bronze,100
10036,50,Female,Trainer2,74934,1,1,9,Medium,Bronze,51.91
10037,66,Male,Trainer10,76548,9,10,4,High,Bronze,100
10038,51,Male,Trainer4,63915,5,6,20,Medium,Gold,88.91
10039,47,Male,Trainer1,35243,7,6,4,Low,Silver,91.18
10040,25,Male,Trainer10,63484,5,6,5,High,Gold,73.01
10041,56,Female,Trainer4,115155,8,9,4,Low,Silver,100
10042,64,Male,Trainer2,59195,9,8,2,High,Gold,100
10043,43,Male,Trainer1,72311,5,2,16,Medium,Bronze,86.15
10044,54,Female,Trainer3,108319,9,9,8,Low,Silver,100
10045,51,Female,Trainer10,100762,5,3,11,Low,Bronze,91.8
10046,24,Female,Trainer10,84627,8,9,7,Medium,Gold,100
10047,57,Male,Trainer2,39404,8,2,8,High,Bronze,76.3
10048,45,Male,Trainer4,66718,8,6,19,High,Silver,100
10049,56,Female,Trainer2,74153,4,6,4,Low,Gold,100
10050,56,Female,Trainer4,79174,5,10,16,Medium,Gold,100
10051,45,Female,Trainer1,89361,2,9,13,High,Gold,100
10052,31,Female,Trainer10,79893,2,2,10,Low,Bronze,57.52
10053,67,Male,Trainer3,74465,3,10,14,Medium,Bronze,100
10054,55,Female,Trainer2,36807,10,2,5,Low,Silver,100
10055,21,Male,Trainer3,106949,9,9,10,Medium,Gold,100
10056,59,Female,Trainer3,54768,3,2,14,High,Gold,59.01
10057,35,Female,Trainer10,34978,2,5,18,High,Silver,63.16
10058,61,Male,Trainer10,93017,6,3,18,Low,Gold,100
10059,65,Female,Trainer3,93871,4,5,11,High,Silver,93.81
10060,42,Female,Trainer1,86855,10,10,19,Medium,Bronze,100
10061,24,Female,Trainer3,36566,6,1,18,High,Gold,49.04
10062,55,Male,Trainer4,90453,6,4,3,High,Bronze,100
10063,45,Male,Trainer4,85455,1,5,11,High,Silver,91.73
10064,22,Female,Trainer4,82990,2,2,20,High,Bronze,64.16
10065,20,Female,Trainer4,116713,9,1,16,High,Silver,85.98
10066,61,Male,Trainer2,115557,2,10,6,High,Bronze,100
10067,48,Male,Trainer1,86223,10,2,18,High,Gold,100
10068,64,Male,Trainer2,38457,5,7,6,High,Bronze,82.46
10069,59,Female,Trainer2,40296,6,1,7,High,Bronze,74.69
10070,37,Female,Trainer4,49659,6,8,2,High,Silver,100
10071,36,Female,Trainer1,92284,8,10,10,High,Silver,100
10072,65,Female,Trainer1,40318,4,9,8,High,Bronze,84.37
10073,28,Male,Trainer3,60749,5,6,5,High,Silver,76.51
10074,57,Male,Trainer2,86562,2,2,10,Low,Silver,57.67
10075,20,Male,Trainer1,82010,9,1,5,High,Silver,79.56
10076,40,Female,Trainer10,119216,8,9,7,Medium,Gold,100
10077,24,Male,Trainer2,40833,7,4,16,Low,Bronze,64.45
10078,40,Female,Trainer1,64086,6,5,3,High,Gold,100
10079,24,Male,Trainer10,44219,5,8,17,High,Bronze,86.12
10080,63,Female,Trainer10,118241,6,5,10,Low,Gold,100
10081,51,Female,Trainer10,87323,10,1,20,Medium,Silver,87.13
10082,59,Male,Trainer4,71352,2,4,15,High,Silver,84.14
10083,36,Male,Trainer3,52524,5,7,12,High,Bronze,81.33
10084,26,Male,Trainer3,69130,3,8,13,High,Silver,88.65
10085,65,Male,Trainer1,113547,1,2,18,High,Gold,63.23
10086,68,Male,Trainer1,54599,3,6,10,Medium,Gold,86.44
10087,35,Male,Trainer3,40236,7,6,12,Medium,Silver,93.79
10088,58,Female,Trainer10,49899,10,4,11,High,Silver,99.54
10089,65,Male,Trainer1,41931,1,5,16,Low,Silver,51.2
10090,62,Female,Trainer4,93155,2,4,20,Low,Bronze,86
10091,59,Female,Trainer4,81091,6,10,5,Low,Bronze,100
10092,42,Female,Trainer3,55918,7,8,2,Low,Gold,100
10093,69,Male,Trainer1,92172,9,9,12,Medium,Bronze,100
